(pi515) D:\pi515\yolo_tracking>python examples/track.py --source ../sheeps_30sec.mp4 --yolo-model ../FEB29/weights/yolov8_best.pt --save

2024-03-02 23:55:30.832 | SUCCESS  | boxmot.appearance.reid_model_factory:load_pretrained_weights:207 - Successfully loaded pretrained weights from "D:\pi515\yolo_tracking\examples\weights\osnet_x0_25_msmt17.pt"
video 1/1 (452/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 298.1ms
video 1/1 (453/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 294.0ms
video 1/1 (454/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 313.5ms
video 1/1 (455/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 296.6ms
video 1/1 (456/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 299.5ms
video 1/1 (457/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 329.1ms
video 1/1 (458/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 282.7ms
video 1/1 (459/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 344.2ms
video 1/1 (460/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 314.5ms
video 1/1 (461/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 297.8ms
video 1/1 (462/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 297.4ms
video 1/1 (463/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.6ms
video 1/1 (464/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 316.4ms
video 1/1 (465/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 302.2ms
video 1/1 (466/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 282.0ms
video 1/1 (467/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.1ms
video 1/1 (468/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 297.9ms
video 1/1 (469/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 281.7ms
video 1/1 (470/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.4ms
video 1/1 (471/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 328.0ms
video 1/1 (472/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 281.6ms
video 1/1 (473/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 297.6ms
video 1/1 (474/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 307.1ms
video 1/1 (475/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 309.7ms
video 1/1 (476/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 297.1ms
video 1/1 (477/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 328.7ms
video 1/1 (478/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 297.8ms
video 1/1 (479/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 313.5ms
video 1/1 (480/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 297.9ms
video 1/1 (481/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 315.0ms
video 1/1 (482/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 329.0ms
video 1/1 (483/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.5ms
video 1/1 (484/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 298.0ms
video 1/1 (485/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 329.2ms
video 1/1 (486/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 322.6ms
video 1/1 (487/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 298.3ms
video 1/1 (488/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 313.2ms
video 1/1 (489/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 281.9ms
video 1/1 (490/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 327.8ms
video 1/1 (491/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 328.3ms
video 1/1 (492/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.2ms
video 1/1 (493/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 313.1ms
video 1/1 (494/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 290.0ms
video 1/1 (495/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 312.6ms
video 1/1 (496/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 29 sheeps, 313.3ms
video 1/1 (497/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 312.7ms
video 1/1 (498/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 314.1ms
video 1/1 (499/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 307.7ms
video 1/1 (500/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 312.6ms
video 1/1 (501/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 329.4ms
video 1/1 (502/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 313.4ms
video 1/1 (503/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 312.9ms
video 1/1 (504/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 313.0ms
video 1/1 (505/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 328.9ms
video 1/1 (506/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 314.5ms
video 1/1 (507/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 313.7ms
video 1/1 (508/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 330.7ms
video 1/1 (509/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 314.4ms
video 1/1 (510/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 329.9ms
video 1/1 (511/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 313.5ms
video 1/1 (512/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 944.6ms
video 1/1 (513/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 963.4ms
video 1/1 (514/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 327.2ms
video 1/1 (515/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 353.5ms
video 1/1 (516/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 315.1ms
video 1/1 (517/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 312.6ms
video 1/1 (518/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 328.4ms
video 1/1 (519/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 316.0ms
video 1/1 (520/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 329.1ms
video 1/1 (521/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 312.9ms
video 1/1 (522/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 297.4ms
video 1/1 (523/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.7ms
video 1/1 (524/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.4ms
video 1/1 (525/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 291.5ms
video 1/1 (526/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 328.0ms
video 1/1 (527/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 298.1ms
video 1/1 (528/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 314.2ms
video 1/1 (529/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 312.7ms
video 1/1 (530/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 328.0ms
video 1/1 (531/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 312.4ms
video 1/1 (532/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 313.8ms
video 1/1 (533/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 329.2ms
video 1/1 (534/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.4ms
video 1/1 (535/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 329.0ms
video 1/1 (536/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 313.3ms
video 1/1 (537/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 313.2ms
video 1/1 (538/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 297.5ms
video 1/1 (539/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 329.8ms
video 1/1 (540/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 24 sheeps, 296.4ms
video 1/1 (541/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 306.6ms
video 1/1 (542/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 24 sheeps, 282.5ms
video 1/1 (543/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 283.4ms
video 1/1 (544/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 24 sheeps, 329.1ms
video 1/1 (545/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 328.8ms
video 1/1 (546/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 313.3ms
video 1/1 (547/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 266.0ms
video 1/1 (548/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 298.2ms
video 1/1 (549/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 328.8ms
video 1/1 (550/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 330.6ms
video 1/1 (551/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 313.1ms
video 1/1 (552/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 297.7ms
video 1/1 (553/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 328.5ms
video 1/1 (554/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 297.8ms
video 1/1 (555/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 304.5ms
video 1/1 (556/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 24 sheeps, 282.6ms
video 1/1 (557/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 24 sheeps, 297.4ms
video 1/1 (558/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 297.4ms
video 1/1 (559/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 313.4ms
video 1/1 (560/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 296.8ms
video 1/1 (561/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 312.8ms
video 1/1 (562/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 344.9ms
video 1/1 (563/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 328.7ms
video 1/1 (564/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 328.7ms
video 1/1 (565/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 329.9ms
video 1/1 (566/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 298.5ms
video 1/1 (567/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 315.0ms
video 1/1 (568/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 328.9ms
video 1/1 (569/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 328.4ms
video 1/1 (570/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 311.7ms
video 1/1 (571/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 297.4ms
video 1/1 (572/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 328.3ms
video 1/1 (573/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 328.4ms
video 1/1 (574/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 312.5ms
video 1/1 (575/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 313.2ms
video 1/1 (576/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 289.7ms
video 1/1 (577/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 282.7ms
video 1/1 (578/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 266.0ms
video 1/1 (579/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 297.3ms
video 1/1 (580/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 314.4ms
video 1/1 (581/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 281.8ms
video 1/1 (582/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 328.4ms
video 1/1 (583/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 328.0ms
video 1/1 (584/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 312.8ms
video 1/1 (585/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 306.4ms
video 1/1 (586/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 320.5ms
video 1/1 (587/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 312.4ms
video 1/1 (588/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 328.0ms
video 1/1 (589/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 328.9ms
video 1/1 (590/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 339.0ms
video 1/1 (591/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 328.3ms
video 1/1 (592/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 298.4ms
video 1/1 (593/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 251.5ms
video 1/1 (594/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 298.0ms
video 1/1 (595/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 312.9ms
video 1/1 (596/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 318.4ms
video 1/1 (597/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 282.1ms
video 1/1 (598/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 281.1ms
video 1/1 (599/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 281.3ms
video 1/1 (600/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 313.0ms
video 1/1 (601/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 329.6ms
video 1/1 (602/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 313.1ms
video 1/1 (603/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 328.5ms
video 1/1 (604/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 297.2ms
video 1/1 (605/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 282.2ms
video 1/1 (606/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 297.8ms
video 1/1 (607/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 284.3ms
video 1/1 (608/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 323.2ms
video 1/1 (609/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 328.5ms
video 1/1 (610/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 312.8ms
video 1/1 (611/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 298.1ms
video 1/1 (612/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 313.7ms
video 1/1 (613/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 281.6ms
video 1/1 (614/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 329.6ms
video 1/1 (615/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 322.0ms
video 1/1 (616/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 281.9ms
video 1/1 (617/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 297.5ms
video 1/1 (618/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 313.2ms
video 1/1 (619/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 361.7ms
video 1/1 (620/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 314.3ms
video 1/1 (621/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 313.0ms
video 1/1 (622/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 313.8ms
video 1/1 (623/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 282.0ms
video 1/1 (624/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 313.1ms
video 1/1 (625/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 312.4ms
video 1/1 (626/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 325.4ms
video 1/1 (627/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 342.8ms
video 1/1 (628/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 298.8ms
video 1/1 (629/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 328.9ms
video 1/1 (630/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 267.5ms
video 1/1 (631/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 298.0ms
video 1/1 (632/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 312.7ms
video 1/1 (633/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 297.5ms
video 1/1 (634/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 329.7ms
video 1/1 (635/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 28 sheeps, 336.2ms
video 1/1 (636/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 313.0ms
video 1/1 (637/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 24 sheeps, 329.3ms
video 1/1 (638/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 282.3ms
video 1/1 (639/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 298.9ms
video 1/1 (640/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 329.0ms
video 1/1 (641/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 281.1ms
video 1/1 (642/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 297.2ms
video 1/1 (643/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 330.6ms
video 1/1 (644/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 327.0ms
video 1/1 (645/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 312.9ms
video 1/1 (646/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 329.0ms
video 1/1 (647/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 360.7ms
video 1/1 (648/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 314.7ms
video 1/1 (649/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 328.6ms
video 1/1 (650/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 316.7ms
video 1/1 (651/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 346.1ms
video 1/1 (652/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 377.5ms
video 1/1 (653/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 361.5ms
video 1/1 (654/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 347.9ms
video 1/1 (655/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 331.5ms
video 1/1 (656/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 314.3ms
video 1/1 (657/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 328.4ms
video 1/1 (658/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 314.2ms
video 1/1 (659/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 313.9ms
video 1/1 (660/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 329.0ms
video 1/1 (661/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 312.4ms
video 1/1 (662/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 312.9ms
video 1/1 (663/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 329.8ms
video 1/1 (664/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 23 sheeps, 329.2ms
video 1/1 (665/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 330.4ms
video 1/1 (666/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 314.6ms
video 1/1 (667/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 24 sheeps, 328.8ms
video 1/1 (668/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 24 sheeps, 324.0ms
video 1/1 (669/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 24 sheeps, 314.5ms
video 1/1 (670/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 23 sheeps, 329.5ms
video 1/1 (671/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 24 sheeps, 313.4ms
video 1/1 (672/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 24 sheeps, 334.5ms
video 1/1 (673/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 331.5ms
video 1/1 (674/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 328.5ms
video 1/1 (675/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 26 sheeps, 344.3ms
video 1/1 (676/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 27 sheeps, 312.8ms
video 1/1 (677/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 328.9ms
video 1/1 (678/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 24 sheeps, 330.3ms
video 1/1 (679/679) D:\pi515\yolo_tracking\..\sheeps_30sec.mp4: 288x640 25 sheeps, 330.3ms
Speed: 3.7ms preprocess, 305.3ms inference, 2.2ms postprocess per image at shape (1, 3, 288, 640)
Results saved to D:\pi515\yolo_tracking\runs\track\exp4
